Suburb,Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,PricePerSqFt
Footscray,4,h,1225000,6.4,4,2,1.0,319,130.0,1915,-37.7943,144.8875,3840.12539184953
Footscray,3,h,886500,6.4,3,1,0.0,268,151.96764988779805,1964,-37.7942,144.8933,3307.8358208955224
Footscray,3,h,767500,6.4,3,2,0.0,458,98.0,1930,-37.7942,144.8832,1675.764192139738
Footscray,4,h,815000,6.4,4,2,1.0,369,151.0,1910,-37.7914,144.8957,2208.6720867208674
Footscray,4,h,1450000,6.4,4,1,1.0,799,160.0,1910,-37.7958,144.9001,1814.7684605757197
Footscray,2,h,745000,6.4,2,1,1.0,355,74.0,1890,-37.7931,144.8938,2098.5915492957747
Footscray,2,h,716000,6.4,2,1,2.0,274,275.0,2000,-37.7939,144.8846,2613.1386861313867
Glen Iris,3,h,1735000,9.2,3,2,3.0,680,170.0,1935,-37.854,145.0832,2551.470588235294
Glen Iris,2,h,1699000,9.2,3,1,2.0,653,151.96764988779805,1964,-37.8573,145.077,2601.8376722817766
Glen Iris,4,h,3400000,9.2,4,3,2.0,856,265.0,1920,-37.8628,145.0436,3971.96261682243
Glen Iris,5,h,3730000,9.2,4,3,2.0,919,353.0,1925,-37.8637,145.0438,4058.759521218716
Glen Iris,4,h,1800000,9.2,4,2,2.0,868,217.0,1930,-37.8522,145.0893,2073.7327188940094
Glen Iris,4,h,1998000,9.2,4,2,1.0,739,183.0,2002,-37.8513,145.0601,2703.6535859269284
Glen Iris,4,h,3110000,9.2,4,2,4.0,1318,151.96764988779805,1964,-37.853,145.0491,2359.6358118361154
Glen Iris,3,h,1780000,9.2,3,1,2.0,627,151.96764988779805,1964,-37.8599,145.0898,2838.915470494418
Glen Iris,3,h,1425000,9.2,3,2,2.0,217,163.0,2006,-37.8639,145.0641,6566.820276497696
Glen Iris,3,h,1530000,9.2,3,1,1.0,753,118.0,1940,-37.8543,145.0889,2031.8725099601593
Glen Iris,4,h,1900000,9.2,4,4,2.0,708,323.0,1985,-37.8646,145.0673,2683.6158192090397
Glen Iris,2,h,1500000,9.2,3,1,2.0,660,151.96764988779805,1964,-37.8536,145.0911,2272.7272727272725
Glen Iris,3,h,1360000,9.2,3,2,1.0,704,134.0,1940,-37.852,145.0942,1931.8181818181818
Glen Iris,5,h,2175000,9.2,5,3,4.0,619,327.0,2003,-37.8554,145.0611,3513.73182552504
Glen Iris,4,h,2325000,9.2,4,3,2.0,638,314.0,1930,-37.8523,145.0726,3644.2006269592475
Glen Iris,4,h,2538000,9.2,4,2,3.0,630,314.0,2000,-37.856,145.0691,4028.5714285714284
Glen Iris,4,h,2300000,9.2,4,3,4.0,1258,254.0,1941,-37.8552,145.082,1828.2988871224165
Glen Iris,3,h,1600000,9.2,3,2,1.0,704,134.0,1940,-37.852,145.0942,2272.7272727272725
Glen Iris,3,h,2100000,9.2,3,2,2.0,904,151.96764988779805,1964,-37.856,145.0705,2323.008849557522
Glen Iris,3,h,2115000,9.2,4,2,2.0,745,157.0,1920,-37.8501,145.059,2838.9261744966443
Glen Iris,3,h,1700000,9.2,3,2,2.0,625,188.0,1951,-37.8602,145.0925,2720.0
Glen Iris,4,h,3500000,9.2,4,2,2.0,859,151.96764988779805,1964,-37.8625,145.044,4074.5052386495927
Glen Iris,3,h,1750000,9.2,3,2,2.0,652,151.96764988779805,1964,-37.8556,145.068,2684.0490797546013
Glen Iris,3,h,967500,9.2,3,2,1.0,233,151.96764988779805,1964,-37.8515,145.0938,4152.360515021459
Glen Iris,4,h,2077000,9.2,4,2,3.0,553,143.0,1910,-37.8589,145.0413,3755.8770343580472
Glen Iris,4,h,2850000,9.2,4,3,2.0,1184,305.0,1935,-37.8526,145.0848,2407.0945945945946
Glen Iris,3,h,1222000,9.2,3,1,1.0,215,151.96764988779805,1964,-37.85,145.057,5683.720930232558
Glen Iris,4,h,1550000,9.2,3,2,2.0,662,151.96764988779805,1964,-37.8588,145.0832,2341.3897280966767
Glen Iris,3,h,1660000,9.2,3,1,2.0,297,116.8,1930,-37.847,145.0535,5589.225589225589
Glen Iris,6,h,2250000,9.2,5,3,2.0,650,126.6,1940,-37.8534,145.0785,3461.5384615384614
Glen Iris,4,h,2020000,9.2,4,2,2.0,630,351.0,2009,-37.8667,145.0752,3206.3492063492063
Glen Iris,2,h,845000,9.2,2,0,0.0,207,151.96764988779805,1964,-37.863,145.0501,4082.1256038647343
Glen Iris,3,h,1510000,9.2,3,2,2.0,370,151.96764988779805,1964,-37.8597,145.0883,4081.0810810810813
Glen Iris,4,h,2010000,9.2,4,2,2.0,659,212.0,1930,-37.8509,145.0916,3050.0758725341425
Glen Iris,3,h,1275000,9.2,3,2,2.0,669,151.96764988779805,1964,-37.8596,145.0871,1905.8295964125562
Glen Iris,4,h,1800000,9.2,4,3,2.0,743,151.96764988779805,1964,-37.8566,145.0439,2422.6110363391654
Glen Iris,3,h,1820000,9.2,3,1,3.0,650,136.0,1930,-37.8571,145.0766,2800.0
Glen Iris,4,h,2376000,9.2,4,2,2.0,652,230.0,1925,-37.8479,145.0557,3644.1717791411043
Glen Iris,2,h,1020000,9.2,2,1,0.0,251,110.6,1910,-37.8627,145.0402,4063.7450199203186
Glen Iris,3,h,1456000,9.2,3,1,2.0,504,142.0,1920,-37.8541,145.0544,2888.8888888888887
Glen Iris,3,h,1875000,9.2,3,2,3.0,607,151.96764988779805,1964,-37.8534,145.0735,3088.9621087314663
Glen Iris,3,h,1430000,9.2,3,3,2.0,385,255.0,1982,-37.8524,145.0425,3714.285714285714
Glen Iris,5,h,2000000,9.2,5,3,1.0,696,248.0,1920,-37.8563,145.0709,2873.5632183908046
Glen Iris,4,h,1550000,9.2,4,0,0.0,769,151.96764988779805,1964,-37.8628,145.0734,2015.6046814044214
Glen Iris,3,h,1625000,9.2,4,2,4.0,1005,127.0,1980,-37.8528,145.0487,1616.915422885572
Glen Iris,5,h,1960000,9.2,5,3,2.0,650,126.6,1940,-37.8534,145.0785,3015.3846153846152
Glen Iris,4,h,1700000,9.2,4,3,1.0,650,266.0,1946,-37.8581,145.078,2615.3846153846152
Glen Iris,3,h,1375000,9.2,3,2,2.0,328,176.0,1990,-37.8529,145.0605,4192.073170731707
Glen Iris,2,h,920000,9.2,2,1,2.0,334,115.0,1930,-37.8577,145.0576,2754.491017964072
Glen Iris,2,h,1280000,9.2,2,1,1.0,412,123.0,1950,-37.8541,145.051,3106.7961165048546
Glen Iris,3,h,1825000,9.2,3,1,2.0,652,151.96764988779805,1964,-37.8552,145.0785,2799.079754601227
Glen Iris,5,h,2825000,9.2,5,4,4.0,802,206.0,2013,-37.8627,145.0719,3522.443890274314
Glen Iris,3,h,2825000,9.2,4,2,4.0,885,217.0,1910,-37.8577,145.0421,3192.090395480226
Glen Iris,4,h,1825000,9.2,3,3,2.0,366,26.0,1999,-37.8503,145.0586,4986.338797814207
Glen Iris,4,h,2016000,9.2,4,2,3.0,733,151.96764988779805,1964,-37.8561,145.0864,2750.3410641200544
Glen Iris,5,h,3085000,9.2,5,3,3.0,778,326.0,2000,-37.8582,145.0715,3965.2956298200515
Glen Iris,3,h,1710000,9.2,3,1,3.0,557,151.96764988779805,1964,-37.8556,145.0499,3070.0179533213645
Glen Iris,3,h,1770000,9.2,3,1,3.0,603,151.96764988779805,1964,-37.8503,145.0754,2935.323383084577
Glen Iris,3,h,1765000,9.2,3,1,2.0,650,151.96764988779805,1964,-37.8505,145.0852,2715.3846153846152
Glen Iris,3,h,2000000,9.2,2,1,2.0,821,151.96764988779805,1964,-37.8581,145.0685,2436.05359317905
Glen Iris,2,h,1600000,9.2,2,2,2.0,718,184.0,1950,-37.858,145.0696,2228.4122562674092
Glen Iris,3,h,1880000,9.2,3,2,2.0,668,190.8,1920,-37.8489,145.0711,2814.37125748503
Glen Iris,5,h,2352500,9.2,5,3,2.0,642,336.0,1930,-37.859,145.0656,3664.330218068536
Glen Iris,5,h,3860000,9.2,5,4,2.0,830,520.0,2009,-37.8563,145.072,4650.6024096385545
Glen Iris,4,h,2625000,9.2,4,3,2.0,840,326.0,1930,-37.8538,145.0641,3125.0
Glen Iris,5,h,1650000,9.2,5,2,2.0,400,151.96764988779805,1964,-37.8572,145.0555,4125.0
Glen Iris,4,h,3010000,9.2,3,3,2.0,677,110.6,1910,-37.8476,145.0554,4446.085672082718
Glen Iris,4,h,1950000,9.2,4,2,2.0,775,155.0,1960,-37.8561,145.0934,2516.1290322580644
Glen Iris,3,h,2200000,9.2,3,1,2.0,700,142.0,1930,-37.8553,145.0711,3142.8571428571427
Glen Iris,3,h,1751000,9.2,3,1,3.0,609,140.0,1930,-37.8542,145.0733,2875.2052545155993
Glen Iris,4,h,1857000,9.2,4,2,3.0,548,205.0,1930,-37.8536,145.0547,3388.6861313868612
Glen Iris,3,h,1500000,9.2,3,1,3.0,401,107.0,1935,-37.8471,145.051,3740.648379052369
Glen Iris,4,h,2725000,9.2,4,3,2.0,603,246.0,2007,-37.8521,145.0657,4519.071310116086
Glen Iris,2,h,1723000,9.2,2,1,1.0,553,151.96764988779805,1964,-37.8464,145.0511,3115.732368896926
Glen Iris,3,h,2800000,9.2,3,1,2.0,762,153.0,1930,-37.8575,145.0554,3674.540682414698
Glen Iris,3,h,1665000,9.2,3,1,2.0,685,143.0,1941,-37.8538,145.0842,2430.6569343065694
Glen Iris,3,h,1420000,9.2,3,1,2.0,615,607.0,1940,-37.8578,145.0919,2308.9430894308944
Glen Iris,3,h,1550000,9.2,3,2,2.0,307,151.96764988779805,1964,-37.8531,145.086,5048.85993485342
Glen Iris,4,h,1920000,9.2,4,2,2.0,706,151.96764988779805,1964,-37.8573,145.0904,2719.5467422096317
Glen Iris,5,h,2100000,9.2,5,3,2.0,696,138.76704,1989,-37.8478,145.0566,3017.2413793103447
Glen Iris,5,h,2410000,9.2,5,2,2.0,654,354.0,2015,-37.8515,145.0922,3685.0152905198775
Glen Iris,4,h,2100000,9.2,4,2,2.0,645,216.0,1930,-37.8516,145.061,3255.813953488372
Glen Iris,4,h,2950000,9.2,4,2,2.0,1485,295.0,1966,-37.8509,145.0856,1986.5319865319866
Glen Iris,5,h,3365000,9.2,5,2,2.0,1339,270.0,1925,-37.8649,145.0547,2513.0694548170277
Glen Iris,4,h,1390000,9.2,3,2,3.0,397,151.96764988779805,1964,-37.8578,145.068,3501.259445843829
Glen Iris,4,h,1802000,9.2,4,3,2.0,394,127.0,1980,-37.8523,145.0603,4573.604060913705
Glen Iris,3,h,1310000,9.2,3,1,2.0,464,151.96764988779805,1964,-37.8539,145.0702,2823.2758620689656
Glen Iris,3,h,1931000,9.2,3,2,2.0,648,193.0,1975,-37.8547,145.0771,2979.938271604938
Glen Iris,4,h,2000000,9.2,3,2,4.0,401,151.96764988779805,1964,-37.8583,145.0726,4987.5311720698255
Glen Iris,2,h,1250000,9.2,2,1,2.0,438,107.0,1910,-37.8511,145.0428,2853.8812785388127
Glen Iris,5,h,2400000,9.2,5,3,2.0,709,672.0,1930,-37.8529,145.0806,3385.049365303244
Glenroy,3,h,610000,13.0,3,1,2.0,696,118.0,1960,-37.6972,144.9431,876.4367816091954
Glenroy,3,h,610000,13.0,3,1,3.0,640,144.0,1960,-37.6979,144.9335,953.125
Glenroy,3,h,500000,13.0,3,1,1.0,336,151.96764988779805,1964,-37.7088,144.9356,1488.095238095238
Glenroy,3,h,806500,13.0,3,1,2.0,766,127.0,1965,-37.6988,144.9372,1052.8720626631855
Glenroy,5,h,1150000,13.0,5,3,2.0,700,151.96764988779805,1964,-37.7095,144.9253,1642.857142857143
Glenroy,5,h,850000,13.0,5,3,1.0,487,151.96764988779805,1964,-37.7088,144.926,1745.3798767967146
Glenroy,4,h,550000,13.0,4,2,1.0,683,138.0,2017,-37.6964,144.9314,805.2708638360176
Glenroy,3,h,822000,13.0,3,1,4.0,700,105.0,1950,-37.6988,144.9438,1174.2857142857142
Glenroy,3,h,980000,13.0,3,2,3.0,1029,136.0,1950,-37.7115,144.9147,952.3809523809524
Glenroy,3,h,670000,13.0,3,1,1.0,652,151.96764988779805,1964,-37.7062,144.9261,1027.6073619631902
Glenroy,2,h,852500,13.0,2,1,2.0,832,151.96764988779805,1964,-37.7126,144.9122,1024.639423076923
Glenroy,4,h,1025000,13.0,4,2,4.0,1011,151.96764988779805,1964,-37.712,144.9127,1013.8476755687439
Glenroy,2,h,540000,13.0,2,1,1.0,164,114.0,2010,-37.7082,144.9178,3292.682926829268
Glenroy,2,h,530000,13.0,2,1,2.0,643,151.96764988779805,1964,-37.6978,144.9276,824.2612752721617
Glenroy,3,h,721000,13.0,3,1,2.0,674,90.4,1976,-37.7102,144.9362,1069.73293768546
Glenroy,3,h,737000,13.0,3,1,4.0,640,97.0,1950,-37.6986,144.9243,1151.5625
Glenroy,3,h,575500,13.0,3,1,1.0,701,151.96764988779805,1964,-37.6953,144.9397,820.9700427960057
Glenroy,3,h,600000,13.0,3,1,2.0,702,151.96764988779805,1964,-37.6999,144.9387,854.7008547008547
Glenroy,3,h,460000,13.0,3,2,2.0,224,3.0,1950,-37.702,144.9507,2053.5714285714284
Glenroy,3,h,691000,13.0,3,1,2.0,753,151.96764988779805,1964,-37.7065,144.9374,917.6626826029217
Glenroy,3,h,500000,13.0,3,1,1.0,589,151.96764988779805,1964,-37.6993,144.9393,848.8964346349745
Glenroy,3,h,670000,13.0,3,1,4.0,734,140.0,1960,-37.7007,144.9378,912.8065395095368
Glenroy,3,h,572000,13.0,3,1,2.0,627,151.96764988779805,1964,-37.6974,144.9326,912.280701754386
Glenroy,4,h,702000,13.0,4,1,4.0,606,124.0,1956,-37.7104,144.9088,1158.4158415841584
Glenroy,2,h,730000,13.0,2,1,1.0,705,115.0,1950,-37.706,144.9245,1035.4609929078015
Glenroy,3,h,711500,13.0,3,1,3.0,667,81.0,1950,-37.7005,144.9185,1066.7166416791604
Glenroy,3,h,820000,13.0,3,2,4.0,805,151.96764988779805,1964,-37.708,144.9211,1018.6335403726708
Glenroy,5,h,810000,13.0,5,4,4.0,695,176.0,1950,-37.7028,144.9377,1165.4676258992806
Glenroy,3,h,793000,13.0,3,1,2.0,780,120.0,1960,-37.7,144.9427,1016.6666666666666
Glenroy,3,h,596000,13.0,3,1,3.0,624,151.96764988779805,1964,-37.6967,144.9313,955.1282051282051
Glenroy,3,h,447500,13.0,3,1,1.0,320,130.0,2000,-37.6949,144.9122,1398.4375
Glenroy,3,h,588000,13.0,3,1,1.0,616,125.0,1960,-37.7029,144.9053,954.5454545454545
Glenroy,3,h,688000,13.0,3,1,4.0,700,151.96764988779805,1964,-37.7022,144.924,982.8571428571429
Glenroy,3,h,612500,13.0,3,2,3.0,635,151.96764988779805,1964,-37.7006,144.9239,964.5669291338583
Glenroy,3,h,525000,13.0,3,1,1.0,665,85.0,1950,-37.6966,144.9331,789.4736842105264
Glenroy,3,h,703000,13.0,3,1,4.0,704,102.0,1960,-37.7021,144.9136,998.5795454545455
Glenroy,5,h,705000,13.0,5,3,2.0,612,76.8,1970,-37.7022,144.9054,1151.9607843137255
Glenroy,3,h,577000,13.0,3,1,2.0,706,151.96764988779805,1964,-37.7053,144.9372,817.2804532577903
Glenroy,3,h,765500,13.0,3,2,2.0,780,180.0,1970,-37.6955,144.9389,981.4102564102565
Glenroy,3,h,580000,13.0,3,1,2.0,650,142.0,1960,-37.7002,144.9408,892.3076923076923
Glenroy,3,h,710000,13.0,3,1,1.0,796,104.0,1960,-37.6955,144.9253,891.9597989949749
Glenroy,4,h,630000,13.0,3,1,2.0,630,130.0,1960,-37.7002,144.9232,1000.0
Glenroy,3,h,600000,13.0,3,1,4.0,541,139.0,1968,-37.7051,144.9069,1109.0573012939
Glenroy,4,h,600000,13.0,4,1,2.0,586,159.0,1968,-37.6975,144.9065,1023.8907849829352
Glenroy,4,h,1217500,13.0,4,3,2.0,693,192.0,2014,-37.7111,144.9275,1756.8542568542568
Glenroy,3,h,600000,13.0,3,1,2.0,599,150.0,1960,-37.7009,144.9291,1001.669449081803
Glenroy,3,h,570000,13.0,3,2,2.0,585,146.0,1975,-37.6977,144.9071,974.3589743589744
Glenroy,4,h,655000,13.0,4,1,2.0,695,151.96764988779805,1964,-37.6985,144.9441,942.4460431654676
Glenroy,3,h,500000,13.0,3,1,4.0,677,151.96764988779805,1964,-37.695,144.9271,738.5524372230428
Glenroy,3,h,762700,13.0,3,1,4.0,597,100.0,1960,-37.7097,144.9351,1277.5544388609715
Glenroy,2,h,741250,13.0,2,1,1.0,668,88.0,1955,-37.7067,144.9331,1109.6556886227545
Glenroy,4,h,787500,13.0,4,2,2.0,650,151.96764988779805,1964,-37.7004,144.9411,1211.5384615384614
Glenroy,4,h,1000000,13.0,4,2,8.0,977,304.0,1935,-37.7063,144.9273,1023.5414534288639
Glenroy,2,h,726335,13.0,2,1,2.0,590,151.96764988779805,1964,-37.7072,144.938,1231.0762711864406
Glenroy,4,h,630000,13.0,4,2,2.0,602,180.0,1950,-37.7005,144.9258,1046.5116279069769
Glenroy,3,h,670000,13.0,3,1,3.0,705,135.0,1950,-37.6967,144.9116,950.354609929078
Glenroy,2,h,417000,13.0,2,1,1.0,172,77.0,2013,-37.7074,144.9086,2424.4186046511627
Glenroy,3,h,501000,13.0,3,1,1.0,348,151.96764988779805,1964,-37.7119,144.9111,1439.655172413793
Glenroy,3,h,660000,13.0,3,1,2.0,657,116.0,1950,-37.7019,144.9225,1004.566210045662
Glenroy,3,h,722000,13.0,3,1,3.0,781,151.96764988779805,1964,-37.7048,144.9097,924.4558258642766
Glenroy,2,h,270000,13.0,2,1,1.0,155,155.0,2000,-37.6972,144.9239,1741.9354838709678
Glenroy,4,h,825000,13.0,4,2,4.0,768,194.0,1970,-37.6979,144.9377,1074.21875
Glenroy,4,h,638000,13.0,4,2,1.0,624,258.0,2005,-37.6969,144.9334,1022.4358974358975
Gowanbrae,3,h,631000,13.6,3,2,2.0,608,138.0,2001,-37.709,144.8925,1037.828947368421
Gowanbrae,3,h,500000,13.6,3,2,1.0,140,151.96764988779805,1964,-37.7071,144.8959,3571.4285714285716
Gowanbrae,3,h,504000,13.6,3,2,1.0,215,139.0,2004,-37.709,144.8964,2344.186046511628
Gowanbrae,4,h,709000,13.6,4,2,2.0,453,213.0,2007,-37.7016,144.8974,1565.121412803532
Gowanbrae,3,h,700000,13.6,3,2,2.0,691,151.96764988779805,1964,-37.7089,144.8927,1013.0246020260493
Gowanbrae,3,h,485000,13.6,3,2,1.0,175,134.0,2004,-37.7076,144.8961,2771.4285714285716
Gowanbrae,3,h,540000,13.6,3,2,1.0,367,141.0,2008,-37.704,144.8989,1471.3896457765668
Gowanbrae,3,h,390000,13.6,3,2,1.0,158,136.0,2005,-37.7091,144.8958,2468.3544303797466
Gowanbrae,4,h,800000,13.6,4,2,2.0,719,251.0,2000,-37.7062,144.8978,1112.6564673157163
Gowanbrae,3,h,525000,13.6,3,2,1.0,223,151.96764988779805,1964,-37.704,144.8984,2354.2600896860986
Gowanbrae,4,h,740000,13.6,4,2,2.0,453,213.0,2007,-37.7016,144.8974,1633.5540838852098
Hadfield,3,h,605000,12.1,3,1,2.0,597,116.0,1960,-37.711,144.9478,1013.4003350083752
Hadfield,3,h,685500,12.1,3,1,2.0,724,103.0,1970,-37.7076,144.9481,946.8232044198895
Hadfield,2,h,610000,12.1,2,1,1.0,394,98.0,1950,-37.7153,144.9507,1548.2233502538072
Hadfield,3,h,630000,12.1,3,1,1.0,604,112.0,1970,-37.7124,144.9514,1043.046357615894
Hadfield,4,h,870000,12.1,4,3,5.0,591,268.0,2010,-37.7127,144.9489,1472.0812182741117
Hadfield,3,h,810000,12.1,3,2,2.0,592,129.0,1950,-37.7149,144.9473,1368.2432432432433
Hadfield,3,h,840000,12.1,3,1,2.0,608,151.96764988779805,1964,-37.7114,144.9378,1381.578947368421
Hadfield,5,h,585000,12.1,5,2,1.0,590,151.96764988779805,1964,-37.711,144.9481,991.5254237288135
Hadfield,4,h,772500,12.1,3,2,2.0,595,180.6,1983,-37.7116,144.9468,1298.3193277310925
Hadfield,3,h,719000,12.1,3,1,4.0,692,127.0,1980,-37.7084,144.9412,1039.0173410404625
Hadfield,4,h,700000,12.1,2,2,2.0,700,168.0,1950,-37.7056,144.9384,1000.0
Hadfield,4,h,600500,12.1,4,2,1.0,462,161.0,1970,-37.7062,144.9387,1299.7835497835497
Hadfield,3,h,730000,12.1,3,1,2.0,570,134.0,1970,-37.7106,144.9491,1280.701754385965
Hadfield,3,h,800000,12.1,3,2,2.0,565,116.0,1960,-37.7094,144.9377,1415.929203539823
Hadfield,4,h,918000,12.1,4,2,2.0,763,151.96764988779805,1964,-37.7123,144.9426,1203.145478374836
Hadfield,3,h,740000,12.1,3,1,1.0,568,115.0,1960,-37.7077,144.9438,1302.8169014084508
Hadfield,3,h,721000,12.1,3,1,3.0,539,70.0,1960,-37.7098,144.9446,1337.6623376623377
Hadfield,3,h,646000,12.1,3,1,2.0,574,106.0,1970,-37.7157,144.9507,1125.4355400696863
Hadfield,3,h,545000,12.1,3,2,3.0,230,113.0,2000,-37.7073,144.9486,2369.5652173913045
Hadfield,3,h,770000,12.1,3,1,2.0,700,151.96764988779805,1964,-37.705,144.9469,1100.0
Hadfield,4,h,777000,12.1,3,1,2.0,700,176.0,1960,-37.704,144.9399,1110.0
Hadfield,2,h,722000,12.1,3,3,1.0,580,103.0,1950,-37.7098,144.9424,1244.8275862068965
Hadfield,2,h,545000,12.1,2,1,3.0,591,102.0,1960,-37.7128,144.9471,922.165820642978
Hadfield,2,h,542500,12.1,2,1,1.0,359,70.0,1960,-37.7133,144.9436,1511.142061281337
Hadfield,3,h,631500,12.1,4,1,3.0,593,95.0,1965,-37.7133,144.947,1064.9241146711636
Hadfield,4,h,750074,12.1,4,2,1.0,302,151.96764988779805,1964,-37.7149,144.9474,2483.6887417218545
Hadfield,3,h,591000,12.1,3,1,1.0,557,151.96764988779805,1964,-37.7079,144.9432,1061.0412926391382
Hadfield,3,h,550000,12.1,3,1,3.0,610,142.0,1960,-37.7107,144.9419,901.639344262295
Hadfield,2,h,330000,12.1,2,1,1.0,249,2.0,1970,-37.714,144.939,1325.301204819277
Hadfield,5,h,800000,12.1,5,2,1.0,808,151.96764988779805,1964,-37.7091,144.9491,990.0990099009902
Hadfield,3,h,725000,12.1,3,2,4.0,560,151.96764988779805,1964,-37.7136,144.9374,1294.642857142857
Hadfield,4,h,815000,12.1,4,2,2.0,672,277.2,1950,-37.7083,144.9495,1212.797619047619
Hadfield,2,h,715888,12.1,2,1,1.0,613,92.0,1960,-37.7099,144.938,1167.8433931484503
Hadfield,4,h,650000,12.1,4,1,4.0,588,151.96764988779805,1964,-37.7096,144.9404,1105.4421768707482
Hadfield,3,h,1102000,12.1,3,1,2.0,1020,151.96764988779805,1964,-37.709,144.9434,1080.3921568627452
Hadfield,2,h,515000,12.1,2,1,2.0,345,79.0,1990,-37.7128,144.9496,1492.7536231884058
Hadfield,3,h,716000,12.1,3,1,2.0,594,151.96764988779805,1964,-37.709,144.9483,1205.3872053872053
Hadfield,2,h,640000,12.1,2,1,1.0,612,151.96764988779805,1964,-37.7109,144.9389,1045.751633986928
Hadfield,2,h,460000,12.1,2,1,4.0,360,151.96764988779805,1964,-37.7074,144.9407,1277.7777777777778
Hampton,4,h,2800000,13.7,3,3,2.0,701,320.0,2015,-37.9419,145.0152,3994.2938659058486
Hampton,4,h,3250000,13.7,4,3,2.0,928,300.0,1904,-37.9389,145.0062,3502.155172413793
Hampton,4,h,2140000,13.7,4,2,3.0,688,187.0,1925,-37.9319,145.0173,3110.4651162790697
Hampton,4,h,1600000,13.7,4,2,2.0,607,242.0,2011,-37.9324,145.0235,2635.9143327841844
Hampton,3,h,1003500,13.7,3,1,2.0,289,109.0,1998,-37.9338,145.0226,3472.318339100346
Hampton,4,h,1686500,13.7,4,2,2.0,664,151.96764988779805,1964,-37.9394,145.0099,2539.909638554217
Hampton,5,h,1400000,13.7,5,2,2.0,434,168.0,1982,-37.9361,145.0243,3225.8064516129034
Hampton,3,h,1560000,13.7,3,1,3.0,593,125.0,1955,-37.9399,145.0204,2630.691399662732
Hampton,3,h,1715000,13.7,3,1,2.0,765,151.96764988779805,1964,-37.9358,145.018,2241.830065359477
Hampton,4,h,1680000,13.7,4,1,1.0,723,90.0,1955,-37.9437,145.0175,2323.6514522821576
Hampton,5,h,2520000,13.7,5,4,2.0,661,70.0,1960,-37.9438,145.0184,3812.4054462934946
Hampton,3,h,1120000,13.7,4,2,3.0,373,113.0,1984,-37.9395,145.0088,3002.680965147453
Hampton,4,h,3200000,13.7,4,3,3.0,760,325.0,1920,-37.9326,144.9997,4210.526315789473
Hampton,4,h,1250000,13.7,4,3,2.0,398,220.0,2014,-37.9381,145.0161,3140.7035175879396
Hampton,4,h,2420000,13.7,3,3,2.0,560,151.96764988779805,1964,-37.9333,144.9977,4321.428571428572
Hampton,4,h,2000000,13.7,4,3,4.0,615,248.0,1925,-37.9429,145.0072,3252.032520325203
Hampton,4,h,2880000,13.7,4,3,2.0,687,151.96764988779805,1964,-37.9312,144.9997,4192.139737991266
Hampton,5,h,1805000,13.7,4,2,2.0,700,224.0,1950,-37.9419,145.0156,2578.5714285714284
Hampton,4,h,1460000,13.7,4,2,2.0,487,151.96764988779805,1964,-37.9356,145.0166,2997.946611909651
Hampton,3,h,1403000,13.7,3,1,2.0,495,151.96764988779805,1964,-37.9428,145.0092,2834.343434343434
Hampton,3,h,1682000,13.7,3,1,1.0,767,151.96764988779805,1964,-37.9365,145.022,2192.959582790091
Hampton,4,h,1875000,13.7,4,2,3.0,685,151.96764988779805,1964,-37.9412,145.0021,2737.2262773722628
Hampton,4,h,2600000,13.7,3,1,2.0,1504,162.0,1900,-37.944,145.0015,1728.723404255319
Hampton,4,h,2400000,13.7,4,2,2.0,663,151.96764988779805,1964,-37.9323,145.0137,3619.9095022624433
Hampton,5,h,3470000,13.7,5,3,4.0,670,413.0,2008,-37.9427,145.0085,5179.104477611941
Hampton,2,h,1615000,13.7,2,1,1.0,801,221.0,1934,-37.9348,145.0162,2016.2297128589264
Hampton,4,h,1450000,13.7,4,2,3.0,450,151.96764988779805,1964,-37.9341,145.02,3222.222222222222
Hampton,3,h,1050000,13.7,3,2,2.0,357,120.0,1970,-37.9449,145.0144,2941.176470588235
Hampton,2,h,1690000,13.7,2,1,1.0,319,151.96764988779805,1964,-37.9409,145.0001,5297.805642633229
Hampton,3,h,1460000,13.7,3,2,2.0,413,137.0,1970,-37.933,144.9975,3535.108958837772
Hampton,3,h,1620000,13.7,3,1,2.0,783,151.96764988779805,1964,-37.9359,145.017,2068.9655172413795
Hampton,3,h,1420000,13.7,3,2,2.0,277,189.0,2012,-37.9393,145.0226,5126.353790613718
Hampton,4,h,2400000,13.7,4,2,4.0,802,173.6,1935,-37.9379,145.0067,2992.5187032418953
Hampton,5,h,3075000,13.7,3,2,2.0,830,204.0,1901,-37.9386,145.006,3704.8192771084337
Hampton,5,h,3201000,13.7,5,3,2.0,760,173.6,1935,-37.9416,145.0107,4211.8421052631575
Hampton,5,h,2600000,13.7,5,4,2.0,1000,324.0,1950,-37.9332,145.0226,2600.0
Hampton,2,h,1465000,13.7,2,1,2.0,581,151.96764988779805,1964,-37.9323,145.0225,2521.514629948365
Hampton,5,h,1705000,13.7,5,2,2.0,648,364.0,1950,-37.946,145.0181,2631.1728395061727
Hampton,3,h,1610000,13.7,3,1,2.0,569,151.96764988779805,1964,-37.9419,145.01,2829.525483304042
Hampton,3,h,1320000,13.7,3,2,2.0,320,151.96764988779805,1964,-37.9364,145.021,4125.0
